time,s1,s2,s3,s4,s5,s6
0.0,12.520420131980757,-16.940844936628196,14.152000094051896,2.37876979683828,0.6235754646507856,-6.077377337945089
0.5,7.365396255864603,-11.569886131291737,10.588675379989056,-0.667383854885891,1.6036350632343632,5.215947241544681
1.0,10.74478547223405,-8.077108454148636,11.18342158627125,-6.122657877758946,-3.5303904458677913,-5.325597523593352
1.5,9.678219137702285,-16.94454817790323,7.253113693403353,-10.018698452844404,3.848392309583289,-2.7456002512096878
2.0,10.18541415275475,-8.75560983716357,-3.414594142247914,-7.974373990145233,1.7416868648166286,-2.8345124403743984
2.5,10.5728689651788,1.5081835725214106,-0.08441592443421309,-5.937832157133188,-3.031145219144138,-8.826587766706185
3.0,14.794665963099048,-12.831617387571706,5.232120715936128,2.6314408697472746,11.126191022152872,-8.363249356064593
3.5,4.224246058771435,-4.446873652288286,5.124863728313068,-7.404755619645259,-2.437115380064755,-2.8176171242803423
4.0,0.38602388607982085,-0.29657666464641963,3.1034685955689794,-8.377541942970531,1.7532918715651948,0.9677982336332942
4.5,13.010259842890688,-6.532032569332697,-1.104013106638659,-1.0325579707844073,10.944345422398497,3.0495774138013125
5.0,12.06297977942078,-23.413897530050576,6.490770270794123,-5.866825789100821,5.39579810759621,-0.5498926212375368
5.5,10.479401935681123,-7.332330887599985,4.842589822665706,-7.140591449399633,-6.247172685988923,-10.141564731605097
6.0,9.281990302186578,-8.627620422186391,12.198540100435649,-3.4415290255663438,6.105751689129853,-5.680609876107341
6.5,6.80953675990078,-6.0308426312386905,-0.9004254372228928,-12.2468783527004,11.919613504563019,-4.0944038430771394
7.0,15.296358278899191,-5.092808570034091,6.268412128007588,-4.063138415549819,6.040784546280136,-5.631204396884228
7.5,14.306931912000898,-14.171263629884532,-0.5085199384853589,0.7866731706674797,2.559739869512311,-0.4616909133019318
8.0,9.288696922445682,-14.325385207877186,-3.984912757987936,5.02056527874503,7.739956621834274,3.9899881793921868
8.5,7.32525916691432,-11.400882166004264,-1.1032048541144097,-3.765417760890729,8.120919299450506,-1.5062741829106532
9.0,14.609316361714557,-0.43273252857794553,6.787456620573634,-6.178725039074628,9.419618592383362,-3.1538446697036897
9.5,12.125845406114939,-16.998340498628163,-3.2814161388623857,-1.7619313972727308,-2.2656037871678825,-18.85387535003251
10.0,16.879752063404283,-15.369408396137885,8.192230388547907,-7.839177389950695,-1.401577656359276,-2.2255485740761087
10.5,10.908959274133064,-12.229880567194463,3.035772232237696,-1.185109179346047,-2.5443411772256077,-8.52324981360042
11.0,4.689877406903598,-13.025369321147512,-8.266804967596812,-3.0634084207533245,9.051724003573636,-6.397635090986402
11.5,12.137315409875578,-1.9396204009782814,0.7456403530665079,-5.005615050893304,-5.1978338639107005,3.2685439753421903
12.0,17.03300774406182,-9.12654998342585,12.032809134271282,-7.832052400668838,6.0445734124146515,5.834639808802262
12.5,12.369089257303703,-7.6398525414413765,6.583575807614524,0.45764220808128186,9.053492636824842,-1.403078970165088
13.0,13.11767514771504,-2.930833014790238,10.870549501016121,-6.659155619578305,1.0887806708941805,-3.4083368801946
13.5,7.178748885302374,-10.560191795148338,9.195962705380419,-5.982827554101452,9.787966524848883,-3.292012176100024
14.0,7.870149423501708,-4.718109282119726,6.7202240567886005,-14.092678403084715,11.770396342521659,0.935203199911192
