time,s1,s2,s3,s4,s5,s6
0.0,0.7717644780275505,-8.909232452087156,-10.26344182121581,-1.0395080746403496,-0.14869675763719337,1.9369131195419973
0.5,-3.5997151359525015,-1.3425751735245977,-6.818769760491966,13.146376130831023,-2.21953020078849,-3.6980740595402253
1.0,3.564221730544064,-5.154546760798613,-8.198493121171229,4.5392905987759375,-3.006239676288813,8.512697231926163
1.5,-3.528187847517727,3.1828994223475124,-11.715084104671735,3.1202855576672093,3.6693739892428843,-0.8945095538433332
2.0,8.190784407863406,-4.162492117068718,-3.7010295292386357,7.727405468337404,9.377966624314585,0.5312439691948967
2.5,3.5197616726869443,-6.008778322444906,-7.70435455024198,10.88086090041997,-10.497427709685832,8.547233739533695
3.0,3.751098530219227,-1.2821716312231943,2.1567978612455248,4.216713408577881,7.0167304174826235,7.08891101180056
3.5,0.40336510330012454,-8.743536757514423,-10.849062504357516,-3.1700567275886815,1.8840385965634756,7.631036468732844
4.0,0.8668517794944801,-0.42702742973030894,-15.956006690352524,3.7045055458879395,-5.781363727116462,4.362576550455811
4.5,1.3627278267162863,-5.58746910323897,-15.143062733958846,-2.666585415028491,-6.054499593849592,0.794564652228186
5.0,4.8693487138803535,0.8764479582186198,-1.2286569979503676,14.566351765183152,-5.476273425176727,1.3831964241339003
5.5,-0.3800745708616238,-3.2233534936841037,-14.792063832063004,3.5871470746963987,6.580972850162015,5.587173432839101
6.0,2.5112516315367137,-2.0315861310317436,-4.449467475649433,1.1419300987734178,1.8119483483388574,3.3788677365464403
6.5,0.22714698858438634,-4.494669135023054,-3.878222533004597,5.896757588382494,-2.6449871228959183,9.725330385511443
7.0,2.089258460143056,4.712348233524376,-7.073790718346475,-3.882014611748721,-10.018548650150143,6.753050127586645
7.5,3.9632027513772843,-10.9333553432559,-1.9999667982053513,-0.9978669369638888,-4.173250346119506,4.835297861609202
8.0,-4.261468528514314,-6.019036549421267,-1.841324330365766,7.05152310705805,-2.3362389191120214,6.152281350875446
8.5,-7.778988770685807,-0.048527532066606316,-6.648737749223611,5.044830767119137,1.9141298357708596,2.1455798205983103
9.0,-0.5891036813655878,-5.270344760599492,-7.776389507029735,6.610116425666596,5.708546317259066,-2.1088021881819214
9.5,6.754488546108163,-0.316569725000416,-0.06932875947579742,-4.647850404193683,4.531386054305427,7.734919859266311
10.0,3.464606721647913,-7.7130998303313065,-8.421566832734278,-0.46492850134590213,3.833800668768824,10.638529411611703
10.5,-0.5209205840873317,-8.770324290360719,-4.5744252772129075,-8.803479338030405,5.317009141423878,1.0839372606302606
11.0,6.594943380225365,3.877975851391515,-1.000094258732953,0.3955639400103239,6.699182120544261,9.241395957163213
11.5,3.2923367032141995,-3.7473476440538103,-10.317465308605199,7.729179173497927,1.6668576107103417,5.816292457714678
12.0,3.2658508819029466,-11.577759391813846,-2.5087350336229965,3.2640033908349793,-5.149575359863727,2.9787386102984352
12.5,4.209303085101453,2.8819370262048185,1.60815955193394,-1.3834886614645052,-1.5118148051285125,0.052596419124340876
13.0,9.568246928403138,2.9090334019084247,-13.963083595458837,5.715682348444135,1.0983871817439907,-3.88848822308392
13.5,3.9384064429381236,-2.586903824359483,-7.642459959803979,-0.3081276630557994,1.4943344131355865,1.0293309579508954
14.0,1.91329428456896,6.03947757354068,-3.3335812980319663,9.357681392170303,6.016998342897871,5.103699196381135
