time,s1,s2,s3,s4,s5,s6
0.0,14.312944028903845,-10.160779954544942,1.0240148797744664,5.658332429928401,-8.685950820940635,7.828665659396535
0.5,5.313626933804764,-14.74471640343036,0.5242308797954713,-1.5463275504497318,-2.5156312361745408,-0.5023026541438247
1.0,14.364395376596171,-8.636490299260366,4.721266532823772,13.089935861879177,-6.894904448837921,5.229630391872323
1.5,2.410846135325646,-13.229623363563633,-0.16403639065754316,4.192948874340817,1.7859003488982417,-0.2730430404604478
2.0,7.3375267867382234,-10.11836366813601,-0.7150590008524987,10.483744132808004,6.154949904013054,13.115717008118175
2.5,13.63598415539272,-0.7821814054309701,-6.803212147431177,9.710242263019024,-4.403503245776305,8.08501136671172
3.0,11.100784062551027,-13.378519461920368,-5.7112946569337275,-1.853980729316909,-5.251057066085978,7.088767920476595
3.5,11.909083154605247,-7.195707973440935,-0.7885694694857278,9.805300799570725,-3.2228516668894853,0.10449799506484947
4.0,13.893055292806473,-11.08505979363257,-12.4006915345186,5.637670806368382,-5.101355900228368,12.650962478756929
4.5,8.018302059036348,-10.645893140352253,5.40337705828841,4.596348067182068,4.1787867127550955,11.548731012370169
5.0,15.643959010226247,-14.591134823334851,3.6238941132061493,5.294642896795367,-2.6206970868053365,7.929090115287202
5.5,9.609356719684499,-20.952647825212654,-1.743737695089881,2.3714053889775286,-2.110898331211026,11.134517802823503
6.0,13.200093705037172,-14.95990489548096,3.6499528009102087,11.94884810653292,-2.4195465290704643,4.418522983723248
6.5,7.260357293837962,-6.50796338782217,-0.5349539718539972,0.5721263201176221,-4.842356255128719,5.68646087238779
7.0,14.854887245385935,-5.353688308027729,-1.6870891066981748,4.246122550149449,-4.120433343895213,-1.3904158254715533
7.5,8.319499544681664,-12.601413256762381,7.903783768025099,15.461099963883784,-9.814818269308144,5.070478300085619
8.0,6.057724105924518,-11.291146068974715,-2.0027868483638054,9.635170238945355,-11.942555960237593,6.402496784490879
8.5,15.700525806673616,-5.300697202445377,-5.991527221455429,4.568566941604221,-11.177549226163432,12.182689321851027
9.0,7.781161399310788,-14.453148286093263,-3.345075816006781,12.328059034120773,3.911645351434557,0.06459407052943789
9.5,5.907812450812043,-10.898138439665596,-8.593892616992749,13.332418512403326,-6.4108384717917675,20.16109013706552
10.0,8.611516449219984,-11.008744255452205,-0.8215165003070835,5.232659416328584,-9.636772233468456,14.437006701004268
10.5,20.96161361404064,-11.551130983576442,-0.5571022939581274,3.98579212119233,-5.312713836308562,2.6140693708403777
11.0,0.6697310900031503,-10.730583263679799,-4.2279408380467,5.082914568026135,-2.677663904038279,4.2142101833073395
11.5,7.414284042902956,-7.5660521997812324,-0.6469690598071043,12.589910295363163,-7.0409519915798064,4.3548288494969185
12.0,3.4377654247387968,-19.041876973223285,6.301429111425465,18.255535797848744,-1.176343205164895,5.797525291896761
12.5,8.719244465254082,-9.764137042250702,2.986361036801272,17.56877482778348,-9.877424223940702,10.849754566589635
13.0,7.756333601773356,-9.919457503699439,5.8389879664159,11.667948019134974,-16.98892838159548,2.754052993153304
13.5,15.797388770406096,-15.016759084602317,2.481329280827094,14.7060969567397,-6.6581086790976745,13.633453549931659
14.0,7.464686985867535,-10.708428346320627,2.225505170203435,-0.1693333611226997,7.1001376637461115,12.589834558810061
14.5,6.3793665049515,-9.644781889970412,-1.0620436432708618,15.909566268188982,-8.713313842864853,20.806687666338128
15.0,1.8087606968453578,-15.922113881908206,7.272809194097232,8.930036115049312,-5.016525647610483,14.147132901517928
