time,s1,s2,s3,s4,s5,s6
0.0,-8.41290237510443,10.397282484319891,-3.5886447599669014,-3.3014194981105915,5.767606170825986,-7.253022871149085
0.5,-4.7725662371005075,9.260822831963624,-6.394131494928577,-4.70570214932733,0.7882997826275489,4.099055038261371
1.0,8.962228425737443,10.791444155478496,-15.019879390703395,-4.490869711893365,3.208712049924963,-5.354565290449745
1.5,13.561912383451297,3.737819365076316,-7.510323177049004,-8.98863147926826,8.536865625876535,5.807874397785408
2.0,-1.4172660815375329,3.1261247677162896,-6.826662772901415,-2.297999009751023,8.139434646181169,-10.490569323409645
2.5,2.360107346359735,2.637992904908435,-5.8198382084443505,7.628763570160701,17.79366456639154,5.4452144462800725
3.0,4.232876488416807,14.965923680846855,-7.194298196087335,0.12919888169554117,8.57915420033019,-2.3051910733734684
3.5,11.224266769488684,6.291700478143412,-3.227466451410997,-3.6604717742131276,6.552408754308557,-7.998678960158082
4.0,-0.7193068044237734,7.522702431261295,-7.6817541308092085,5.509458386458655,8.30452310492623,8.010664021695094
4.5,-3.8486662336820974,-2.3746235641444766,-3.691111647836812,-10.750797319222716,2.087289896404986,0.2552633287732795
5.0,2.940766866510976,-3.2297164008139045,-10.394571531364601,-2.155470619437571,3.3927008563532093,-7.3726264470162945
5.5,2.8957012038576244,-0.3793931780616866,-11.031851699047582,3.983076258937274,2.7273096211157006,-5.684741195817142
6.0,1.0279877242916133,0.6583679113021219,-10.914386735548307,3.9129959644836454,-2.5862460145085517,-2.99887701140821
6.5,-1.586114299441375,3.6495751057738435,-7.582785825973341,-4.817033856898477,4.527042289992634,-6.65050864876808
7.0,0.4946337078849492,3.7010770290002593,-13.471842592809065,2.858628601352172,1.6334553790696145,-4.723937971547521
7.5,-0.38210276966804546,3.9097852417055408,-11.084289307741143,0.13844765893647315,6.543822168529006,-4.941916227029974
8.0,-0.16507141914803736,5.90026362862613,-1.9937116845417169,-4.538959264013162,14.079856371055385,2.364536312351004
8.5,-1.7025601665367764,-2.134300674594452,-5.619689131380605,-10.608478568397427,3.3555756719310117,2.989927265742473
9.0,5.619435342085598,6.2557332983661205,-0.23252551279713707,3.516142066212205,4.373204290403634,-4.050184109846564
9.5,-3.1272811380311794,1.2542192274923036,0.8524538215865576,-7.359071614472742,3.721910422508598,-4.887012218191544
10.0,-0.77374174133735,10.883385300812696,-0.3244204885226134,-5.18315641913625,9.921328516268197,-2.4477037457237976
10.5,1.4072852655777939,3.7426996471958054,-11.102013301881364,1.5444376809649025,-4.01629900040462,-3.3806582818886612
11.0,2.914698803062188,10.263165658345788,-8.505962852613905,-5.845557988061591,3.2491087295672947,-0.8492004543439449
11.5,7.16543213125116,-0.03239864602550124,-6.524264401046307,2.0285604517799767,5.613614331751663,-8.587621956617864
12.0,14.274042420533979,14.282973563094146,-8.869035539122965,-6.9265759105820495,10.117635873075427,-4.141847354057559
12.5,12.127025242970769,7.336371213237543,-0.8221125981949235,1.1912850378523752,-2.3713612280721765,0.2839120035379281
13.0,-10.459091567938838,9.727735771068236,-9.168692441183008,7.032818486777303,0.5449246298611703,-17.207772484765098
13.5,9.729206250951545,0.9890782149261454,-15.476683260164496,-9.284264798861589,10.373969003543476,-8.68540522452174
14.0,5.627663497335937,9.856744349467636,-4.229016233913389,0.6293806901271637,7.492939019005783,-6.3570130569074985
14.5,3.809899335262398,0.9692126651762569,-0.3178201861540302,-4.842607395607609,9.22150663205365,-8.357520537252594
