time,s1,s2,s3,s4,s5,s6
0.0,-0.3521932829560326,4.555325221492856,4.043470565374999,-14.007437557417937,10.255385400873726,-2.9743902134634332
0.5,2.2993012204122856,3.9743656544183525,12.099794359290316,-8.07177267776102,2.3033308815763247,-3.903012641336347
1.0,6.27280643540774,1.640110376229444,1.0648219848207976,-12.071749137175882,8.90126286727064,3.06301085659718
1.5,2.9442923315769383,4.006617671379114,11.22171520753474,5.068470777975094,-3.972936399136934,-4.42332168091982
2.0,6.766571136659692,12.705853799890873,-5.736491421116538,-3.460735576087993,-5.665962129256576,0.041536113638474426
2.5,9.503840485060579,9.48108983318993,4.13685156223986,-1.7130624912092012,7.144584306451394,-7.252273147873404
3.0,-1.600703096503688,7.4752973711571125,-0.7341478535357169,-8.415422464704921,3.692970006201798,1.5303836623060327
3.5,-0.3622643680926583,1.053501355107728,3.255677402213103,-7.59021735136724,-4.9082334976766795,-0.8821128202671389
4.0,1.982720377727618,0.6026488159294203,10.997641654998924,-10.156496709817082,10.337809333497766,-1.2971857101812159
4.5,2.3765004656493103,15.896488728962634,-0.08303256202543308,-5.653651421022704,1.7765004250921965,-2.2071444453522577
5.0,2.023728340786273,13.275976256919666,1.247269826404749,-2.3601736930979005,-12.707020465374207,-9.571068148669392
5.5,-6.337233270767047,2.6433901150691925,9.495406483099783,-13.24588925958761,4.262562766403143,-2.3898583855962503
6.0,2.3899462992154623,6.573187504385504,7.252568826805248,-12.737713236434697,-6.503034666114512,4.119202356229575
6.5,9.850852649664887,2.741875179840542,1.45529339889264,-7.660400039933171,3.023839778254822,0.8164866794311125
7.0,12.239014962787694,4.624771019189966,2.031426974327611,-8.000979651187846,1.6133040109170786,-4.287234448350638
7.5,-0.23152016189801117,8.888518907165071,7.264885671999508,-9.474834174004977,6.510721649907033,-7.034401129873317
8.0,1.7691782387581356,-7.322572279868751,7.374334607720804,-3.031564002268417,-1.7832566928825493,-5.808168045217705
8.5,5.206091107660258,7.677317247863472,6.488567118184653,-7.035449350257654,0.3243229413738682,-7.241367563351281
9.0,6.062247744622926,6.379542535043651,7.3351930588519245,-0.8603377733685207,12.868239211750724,0.01614464488944023
9.5,4.723604374561264,11.34532936751107,0.961696957786061,-3.3104593234381134,7.126595539462302,-12.29986999574383
10.0,-7.25056466906981,12.291801616292263,11.724945714679256,-10.22221087045562,9.474415268372185,-0.41635697643109015
10.5,0.3168014791015423,1.7746671294681864,5.866336549943308,-1.916301252606389,-0.7179727915942724,-4.803926238690677
11.0,2.896505708533942,2.0496782017117,5.890383681551044,-12.874064912074438,-4.596658496614154,1.777541224098159
11.5,-9.393000475535322,3.567700778613372,-0.4333214148251683,-10.534535501336679,4.10077540642267,-2.2354736709165492
12.0,-4.263378141812211,13.109221402446884,4.309331082840578,-13.790063982664613,3.516105374406648,-9.818502850534614
12.5,-2.4066703121430724,7.765834623531559,7.9485888678520995,-9.683911921200007,-1.9372563943601753,-3.293350907800366
13.0,-0.9040449761365608,4.64352829422988,2.810244244074095,-3.1612260111446115,2.606734150905921,3.1195485343770137
13.5,-3.001709948966308,15.336867296348276,5.584526076324835,-13.076625035173953,-4.6402462500527974,-0.9633190078414253
14.0,8.449160511377253,-1.2858733115501035,2.1968202174881837,-9.063278800302976,5.589319975528049,-5.574043514685572
14.5,6.2317917444176025,7.390424842020927,19.507861622233577,-11.664601116987882,3.473528014274626,0.03120398548403669
