time,s1,s2,s3,s4,s5,s6
0.0,11.595549547672663,11.703744314416543,-1.190799439105985,3.5939325556255444,-1.6010402165229953,-2.3905095425758978
0.5,14.429996535876594,8.072984022986436,0.1177841114816447,11.073591337247251,1.5103635556854078,-1.40528592624793
1.0,4.172100641592526,10.938288428617124,-4.836098272315574,8.88333871609152,-7.787130688896254,4.817554405337691
1.5,4.504310899248769,2.553845552203252,-0.3863288258804989,8.297655761285597,0.636055871083081,-3.97757435173789
2.0,9.936413335283365,5.325129922465188,3.5856339604851684,8.54595239257805,-2.685908643367254,-0.3294501086389241
2.5,11.908725264731757,2.6449240035839034,-0.503940422479749,9.716872632221701,-4.492741514909901,-13.730462248030154
3.0,5.616835995917638,9.131730936772694,-4.304505431817776,2.8813155181985,-7.497983831029481,-7.570871386873923
3.5,9.232554756274649,9.310627607442282,-12.63329809461401,10.791001234425579,-8.961997877371896,3.7782965202203345
4.0,5.967204258826127,1.9004931546207686,-2.492586805179057,0.6898254269041786,-8.714490194596653,-11.243041132102524
4.5,4.819600159045332,-2.8232821143815405,-1.1059222681883023,7.586023962381112,-3.19129597668179,-3.965727769032028
5.0,17.54160002987055,10.825204712439842,-1.4347620576688729,0.9734770040413405,-5.20713912711152,-1.8013388016693836
5.5,13.010793706867322,8.956688905323576,-7.869295425688445,4.237568613600882,-9.585647653488529,-8.525633213930714
6.0,4.7507792555460835,7.234071786840028,-4.515262322699672,5.790980917600352,-5.873693303450613,-6.868348583615421
6.5,16.006170067201854,12.603230446577149,-7.4902482497766165,7.04036762421676,-2.8628958570395744,-13.88284476857159
7.0,3.4035548876472363,5.319818105504503,-10.874851106567286,9.079297791267845,-8.757402240526778,-9.191528433047637
7.5,13.192503629949613,10.428081768874758,-8.419857515751872,3.6350810050331592,-3.567927287612635,0.2512791396791174
8.0,4.9323449112267275,7.937914478272019,1.8691131964104857,15.95181810297747,-6.052661313691345,-1.5407328600914072
8.5,9.158270341820051,8.887500046782602,-7.1689927510250815,9.42940001413622,-1.3105364047073391,-13.63405362308697
9.0,9.56682837425827,-0.3086510888082552,-4.787342968683737,10.178792313757027,2.4309296828597757,-10.609546195990506
9.5,10.129945970800382,0.846242354377587,-8.411946005122237,4.508715039243897,-3.2092218160491295,-7.205773176368521
10.0,22.773335032668697,2.5813509002734767,4.125163737090572,3.474249246286064,-13.457373679591687,-7.754404563035161
10.5,9.161187695996695,9.714218769922189,-3.3294909763421012,6.341993887375441,-3.1460458830654616,-10.08799725543707
11.0,12.787793403106292,2.931144579384861,-4.145193135784501,8.711408341483533,-0.8854531899713916,-9.603612867357654
11.5,10.350810122608062,-3.5743863540530434,-5.68099903046485,9.82679330278454,-4.479269212606285,-13.71370766076141
12.0,4.2164356490109665,2.127929414308156,-0.7787221446026029,7.6756322357208235,-5.98244985922103,0.9751185435688976
12.5,17.87659028658775,6.91439785079152,-14.455094071951645,13.780247007456133,-17.0796349280006,-9.714071983056389
13.0,11.629555042781874,8.263516089997314,-9.051770474813742,9.275199575922677,-6.4290906181370175,5.954882757422172
13.5,12.52314032955122,1.8537609959412689,-2.988744294906091,7.911378613776889,0.5216782363279595,-9.939614224896793
14.0,14.506439309478512,1.8356030892887896,-5.712503885227537,9.759821789261208,-6.843320035835681,-7.052420288216007
14.5,11.785253830578064,6.836306623218347,-9.475398124212417,7.7015790987615915,-1.9661333980432656,-5.404636711133723
