time,s1,s2,s3,s4,s5,s6
0.0,-6.518155613711409,9.611821920516547,4.799779515289291,-1.007582199173017,6.919617103848066,-8.51353159108527
0.5,-9.642329263475231,4.979396859085,8.30747124921244,4.55992714220321,3.33663736247712,-9.273547769283502
1.0,-9.421707055993235,9.372483371462817,12.134803150886283,9.132969070173068,13.160478563807443,-0.17354275741455183
1.5,-0.7611045441339597,9.054192555536497,7.88187020592928,9.764261777514193,9.509716644406312,-7.1004711629293835
2.0,-1.515493213817944,13.546042498228427,-0.24318016341559456,6.751170456104675,12.383870396643331,-10.736971563232782
2.5,-5.9035460447244095,15.41055211152871,4.795145586273117,-6.918340927824385,-1.64187438660454,-10.980432803731986
3.0,-16.02361220127772,2.9372707729860217,1.2050351946828175,5.540363142431024,8.549737565307753,-4.125676040210059
3.5,-16.040741967821806,10.337977984148402,2.4266395696794714,-1.6206216126845892,-3.206941278263054,-5.300858538889817
4.0,2.4115620635636805,11.273695172266066,6.767212559642575,11.724842686180278,5.2624539884519566,-8.228172032245972
4.5,-10.775799437942709,11.90525096103271,-6.88575711522847,11.480598629937642,0.34715248348697436,-9.198696434026813
5.0,-15.380602581522922,4.570000777529647,9.448379938704534,14.128437790576564,-6.583172492487321,-4.3333405384376675
5.5,-9.044506314043248,2.6264079841004726,4.821321625340754,2.210851752977751,8.361011461359398,-9.469510391281668
6.0,-8.357432571333566,-0.43600073027875297,1.525816580219026,7.396984390651717,13.05195468869557,-13.158806416374953
6.5,-13.407570612001773,2.7494928764049824,2.0314800193579443,5.768145928268293,-1.9107483585194078,-10.56378498017696
7.0,-12.811604892307919,9.143695693727999,4.629434414971264,5.316848780321479,10.7725432354335,-10.012432863541793
7.5,-4.768115698284906,10.076608517950595,8.119265681881613,9.759044666628409,4.927622332635089,-14.109912609912646
8.0,-2.4172327830227838,12.821617715716323,-0.5895286489055804,11.692414843440444,-0.5105100453418014,-7.307884314481111
8.5,-11.807457000266712,8.359902263164676,8.213729524117657,11.998672584711377,3.9548995352851164,-2.311916806914865
9.0,-6.7568381635622305,1.5847822933154774,10.277085842363135,-5.407410854310832,12.635621918603235,-15.348163461040249
9.5,-12.510560395560178,12.70816203331673,1.7895016335437086,3.4064589864180697,11.896332045963238,-6.089631217199788
10.0,-14.218246459926647,7.545126455934197,0.8504078341350043,6.4984056866570254,10.865134689167949,-12.6160924066875
10.5,-6.093366152582113,0.7950512020244904,2.4962588644301924,11.11714172882721,8.147772577879573,-12.886668458326662
11.0,-1.9495205165396134,13.588830905999746,5.563732550623643,7.612649029723118,-0.5449503735846504,-7.297345192200294
11.5,-3.4779632623836045,6.0330171039895095,-2.4627128934258806,6.863745514461177,3.031869113912766,-3.35703841960599
12.0,-5.800013878264972,19.51254066113003,-6.0658793379129285,6.384701105760459,16.506002732766202,-15.082636791334401
12.5,-12.74988594440985,7.589496083181264,1.047142945343853,5.510970381426156,6.163022643819162,-11.307087681375467
13.0,-11.850063915105078,7.641631425769262,8.149326591482476,20.562711498435,13.37222664987911,-6.980972053276786
13.5,-6.62564913971011,10.391186997068466,3.8021808377974176,3.10214485975346,5.048917378293156,-13.203236363918254
14.0,-5.937507660357093,6.713239401044557,4.369511517700666,6.691148241539413,11.207931016928338,0.8211112258756863
14.5,-9.249682687148965,0.8508844808132636,6.436827512549764,3.4165086606350825,5.677698810179058,-9.040882472133363
